id,name,annotation
b2421,G_b2421,"OrderedDict([('asap', 'ABE-0007982'), ('ecogene', 'EG10193'), ('ncbigene', '946888'), ('ncbigi', 'gi:16130347'), ('uniprot', 'P16703')])"
b2414,G_b2414,"OrderedDict([('asap', 'ABE-0007957'), ('ecogene', 'EG10192'), ('ncbigene', '946877'), ('ncbigi', 'gi:16130340'), ('uniprot', 'P0ABK5')])"
b4214,G_b4214,"OrderedDict([('asap', 'ABE-0013786'), ('ecogene', 'EG10043'), ('ncbigene', '948728'), ('ncbigi', 'gi:16132036'), ('uniprot', 'P22255')])"
b2762,G_b2762,"OrderedDict([('asap', 'ABE-0009057'), ('ecogene', 'EG10189'), ('ncbigene', '947230'), ('ncbigi', 'gi:16130669'), ('uniprot', 'P17854')])"
b4024,G_b4024,"OrderedDict([('asap', 'ABE-0013156'), ('ecogene', 'EG10550'), ('ncbigene', '948531'), ('ncbigi', 'gi:16131850'), ('uniprot', 'P08660')])"
b0002,G_b0002,"OrderedDict([('asap', 'ABE-0000008'), ('ecogene', 'EG10998'), ('ncbigene', '945803'), ('ncbigi', 'gi:16127996'), ('uniprot', 'P00561')])"
b3940,G_b3940,"OrderedDict([('asap', 'ABE-0012889'), ('ecogene', 'EG10590'), ('ncbigene', '948433'), ('ncbigi', 'gi:16131778'), ('uniprot', 'P00562')])"
b3433,G_b3433,"OrderedDict([('asap', 'ABE-0011211'), ('ecogene', 'EG10088'), ('ncbigene', '947939'), ('ncbigi', 'gi:16131307'), ('uniprot', 'P0A9Q9')])"
b2838,G_b2838,"OrderedDict([('asap', 'ABE-0009309'), ('ecogene', 'EG10549'), ('ncbigene', '947313'), ('ncbigi', 'gi:16130742'), ('uniprot', 'P00861')])"
b2942,G_b2942,"OrderedDict([('asap', 'ABE-0009650'), ('ecogene', 'EG10589'), ('ncbigene', '945389'), ('ncbigi', 'gi:16130843'), ('uniprot', 'P0A817')])"
b4192,G_b4192,"OrderedDict([('asap', 'ABE-0013717'), ('ecogene', 'EG12492'), ('ncbigene', '948705'), ('ncbigi', 'gi:90111702'), ('uniprot', 'P39300')])"
b1993,G_b1993,"OrderedDict([('asap', 'ABE-0006616'), ('ecogene', 'EG13238'), ('ncbigene', '946519'), ('ncbigi', 'gi:16129934'), ('uniprot', 'P0AE76')])"
b1992,G_b1992,"OrderedDict([('asap', 'ABE-0006613'), ('ecogene', 'EG12150'), ('ncbigene', '946520'), ('ncbigi', 'gi:16129933'), ('uniprot', 'P36561')])"
b0417,G_b0417,"OrderedDict([('asap', 'ABE-0001452'), ('ecogene', 'EG20227'), ('ncbigene', '947387'), ('ncbigi', 'gi:16128402'), ('uniprot', 'P0AGG0')])"
b0348,G_b0348,"OrderedDict([('asap', 'ABE-0001198'), ('ecogene', 'EG20274'), ('ncbigene', '945047'), ('ncbigi', 'gi:16128333'), ('uniprot', 'P0ABR9')])"
b0349,G_b0349,"OrderedDict([('asap', 'ABE-0001201'), ('ecogene', 'EG20275'), ('ncbigene', '944954'), ('ncbigi', 'gi:459201369'), ('uniprot', 'P77044')])"
b3124,G_b3124,"OrderedDict([('asap', 'ABE-0010271'), ('ecogene', 'EG11175'), ('ncbigene', '947632'), ('ncbigi', 'gi:145698314'), ('uniprot', 'P23524')])"
b0583,G_b0583,"OrderedDict([('asap', 'ABE-0002009'), ('ecogene', 'EG10262'), ('ncbigene', '945194'), ('ncbigi', 'gi:345452717'), ('uniprot', 'P19925')])"
b0732,G_b0732,"OrderedDict([('asap', 'ABE-0002495'), ('ecogene', 'EG13236'), ('ncbigene', '945359'), ('ncbigi', 'gi:16128707'), ('uniprot', 'P54746')])"
b0517,G_b0517,"OrderedDict([('asap', 'ABE-0001780'), ('ecogene', 'EG13624'), ('ncbigene', '948342'), ('ncbigi', 'gi:16128501'), ('uniprot', 'P77555')])"
b0521,G_b0521,"OrderedDict([('asap', 'ABE-0001791'), ('ecogene', 'EG12384'), ('ncbigene', '944972'), ('ncbigi', 'gi:16128505'), ('uniprot', 'P37306')])"
b3223,G_b3223,"OrderedDict([('asap', 'ABE-0010575'), ('ecogene', 'EG12816'), ('ncbigene', '947745'), ('ncbigi', 'gi:16131113'), ('uniprot', 'P0A761')])"
b2428,G_b2428,"OrderedDict([('asap', 'ABE-0008007'), ('ecogene', 'EG14162'), ('ncbigene', '946893'), ('ncbigi', 'gi:16130353'), ('uniprot', 'P76535')])"
b0651,G_b0651,"OrderedDict([('asap', 'ABE-0002227'), ('ecogene', 'EG12701'), ('ncbigene', '945503'), ('ncbigi', 'gi:16128634'), ('uniprot', 'P41409')])"
b2162,G_b2162,"OrderedDict([('asap', 'ABE-0007156'), ('ecogene', 'EG12030'), ('ncbigene', '946646'), ('ncbigi', 'gi:16130100'), ('uniprot', 'P33022')])"
b0522,G_b0522,"OrderedDict([('asap', 'ABE-0001794'), ('ecogene', 'EG10796'), ('ncbigene', '945153'), ('ncbigi', 'gi:16128506'), ('uniprot', 'P09029')])"
b1779,G_b1779,"OrderedDict([('asap', 'ABE-0005920'), ('ecogene', 'EG10367'), ('ncbigene', '947679'), ('ncbigi', 'gi:16129733'), ('uniprot', 'P0A9B2')])"
b2388,G_b2388,"OrderedDict([('asap', 'ABE-0007875'), ('ecogene', 'EG12957'), ('ncbigene', '946858'), ('ncbigi', 'gi:16130320'), ('uniprot', 'P0A6V8')])"
b2029,G_b2029,"OrderedDict([('asap', 'ABE-0006737'), ('ecogene', 'EG10411'), ('ncbigene', '946554'), ('ncbigi', 'gi:16129970'), ('uniprot', 'P00350')])"
b0368,G_b0368,"OrderedDict([('asap', 'ABE-0001263'), ('ecogene', 'EG12423'), ('ncbigene', '945021'), ('ncbigi', 'gi:16128353'), ('uniprot', 'P37610')])"
b2463,G_b2463,"OrderedDict([('asap', 'ABE-0008111'), ('ecogene', 'EG14193'), ('ncbigene', '946947'), ('ncbigi', 'gi:16130388'), ('uniprot', 'P76558')])"
b3960,G_b3960,"OrderedDict([('asap', 'ABE-0012969'), ('ecogene', 'EG11223'), ('ncbigene', '948463'), ('ncbigi', 'gi:16131798'), ('uniprot', 'P11447')])"
b0033,G_b0033,"OrderedDict([('asap', 'ABE-0000121'), ('ecogene', 'EG10135'), ('ncbigene', '944775'), ('ncbigi', 'gi:16128027'), ('uniprot', 'P00968')])"
b0032,G_b0032,"OrderedDict([('asap', 'ABE-0000118'), ('ecogene', 'EG10134'), ('ncbigene', '949025'), ('ncbigi', 'gi:16128026'), ('uniprot', 'P0A6F1')])"
b0242,G_b0242,"OrderedDict([('asap', 'ABE-0000830'), ('ecogene', 'EG10768'), ('ncbigene', '946425'), ('ncbigi', 'gi:16128228'), ('uniprot', 'P0A7B5')])"
b0074,G_b0074,"OrderedDict([('asap', 'ABE-0000267'), ('ecogene', 'EG11226'), ('ncbigene', '947465'), ('ncbigi', 'gi:16128068'), ('uniprot', 'P09151')])"
b1091,G_b1091,"OrderedDict([('asap', 'ABE-0003696'), ('ecogene', 'EG10277'), ('ncbigene', '946003'), ('ncbigi', 'gi:16129054'), ('uniprot', 'P0A6R0')])"
b3908,G_b3908,"OrderedDict([('asap', 'ABE-0012761'), ('ecogene', 'EG10953'), ('ncbigene', '948403'), ('ncbigi', 'gi:49176442'), ('uniprot', 'P00448')])"
b1656,G_b1656,"OrderedDict([('asap', 'ABE-0005537'), ('ecogene', 'EG10954'), ('ncbigene', '944953'), ('ncbigi', 'gi:16129614'), ('uniprot', 'P0AGD3')])"
b0159,G_b0159,"OrderedDict([('asap', 'ABE-0000545'), ('ecogene', 'EG11090'), ('ncbigene', '948542'), ('ncbigi', 'gi:16128152'), ('uniprot', 'P0AF12')])"
b1106,G_b1106,"OrderedDict([('asap', 'ABE-0003735'), ('ecogene', 'EG13432'), ('ncbigene', '948525'), ('ncbigi', 'gi:16129069'), ('uniprot', 'P75948')])"
b1759,G_b1759,"OrderedDict([('asap', 'ABE-0005855'), ('ecogene', 'EG14009'), ('ncbigene', '946277'), ('ncbigi', 'gi:16129713'), ('uniprot', 'P77788')])"
b2251,G_b2251,"OrderedDict([('asap', 'ABE-0007449'), ('ecogene', 'EG13275'), ('ncbigene', '946740'), ('ncbigi', 'gi:16130186'), ('uniprot', 'P52006')])"
b0905,G_b0905,"OrderedDict([('asap', 'ABE-0003081'), ('ecogene', 'EG13699'), ('ncbigene', '945509'), ('ncbigi', 'gi:90111185'), ('uniprot', 'P75838')])"
b3248,G_b3248,"OrderedDict([('asap', 'ABE-0010653'), ('ecogene', 'EG11298'), ('ncbigene', '947753'), ('ncbigi', 'gi:16131136'), ('uniprot', 'P25536')])"
b0386,G_b0386,"OrderedDict([('asap', 'ABE-0001338'), ('ecogene', 'EG10769'), ('ncbigene', '945034'), ('ncbigi', 'gi:16128371'), ('uniprot', 'P0A9L8')])"
b2521,G_b2521,"OrderedDict([('asap', 'ABE-0008299'), ('ecogene', 'EG11600'), ('ncbigene', '946993'), ('ncbigi', 'gi:90111451'), ('uniprot', 'P31142')])"
b2668,G_b2668,"OrderedDict([('asap', 'ABE-0008786'), ('ecogene', 'EG13288'), ('ncbigene', '947135'), ('ncbigi', 'gi:16130582'), ('uniprot', 'P55734')])"
b3425,G_b3425,"OrderedDict([('asap', 'ABE-0011182'), ('ecogene', 'EG10395'), ('ncbigene', '947935'), ('ncbigi', 'gi:16131299'), ('uniprot', 'P0A6V5')])"
b2053,G_b2053,"OrderedDict([('asap', 'ABE-0006803'), ('ecogene', 'EG11787'), ('ncbigene', '946562'), ('ncbigi', 'gi:16129993'), ('uniprot', 'P0AC88')])"
b2920,G_b2920,"OrderedDict([('asap', 'ABE-0009583'), ('ecogene', 'EG12973'), ('ncbigene', '947402'), ('ncbigi', 'gi:16130821'), ('uniprot', 'P52043')])"
b2143,G_b2143,"OrderedDict([('asap', 'ABE-0007086'), ('ecogene', 'EG10137'), ('ncbigene', '946663'), ('ncbigi', 'gi:16130081'), ('uniprot', 'P0ABF6')])"
b0778,G_b0778,"OrderedDict([('asap', 'ABE-0002650'), ('ecogene', 'EG10120'), ('ncbigene', '945387'), ('ncbigi', 'gi:16128746'), ('uniprot', 'P13000')])"
b2065,G_b2065,"OrderedDict([('asap', 'ABE-0006835'), ('ecogene', 'EG11418'), ('ncbigene', '946593'), ('ncbigi', 'gi:16130005'), ('uniprot', 'P28248')])"
b2478,G_b2478,"OrderedDict([('asap', 'ABE-0008163'), ('ecogene', 'EG10205'), ('ncbigene', '946952'), ('ncbigi', 'gi:16130403'), ('uniprot', 'P0A6L2')])"
b0337,G_b0337,"OrderedDict([('asap', 'ABE-0001161'), ('ecogene', 'EG11326'), ('ncbigene', '944996'), ('ncbigi', 'gi:16128322'), ('uniprot', 'P25524')])"
b3729,G_b3729,"OrderedDict([('asap', 'ABE-0012198'), ('ecogene', 'EG10382'), ('ncbigene', '948241'), ('ncbigi', 'gi:16131597'), ('uniprot', 'P17169')])"
b2688,G_b2688,"OrderedDict([('asap', 'ABE-0008845'), ('ecogene', 'EG10418'), ('ncbigene', '944881'), ('ncbigi', 'gi:16130600'), ('uniprot', 'P0A6W9')])"
b0485,G_b0485,"OrderedDict([('asap', 'ABE-0001688'), ('ecogene', 'EG13247'), ('ncbigene', '946187'), ('ncbigi', 'gi:16128469'), ('uniprot', 'P77454')])"
b1524,G_b1524,"OrderedDict([('asap', 'ABE-0005086'), ('ecogene', 'EG13816'), ('ncbigene', '944973'), ('ncbigi', 'gi:16129483'), ('uniprot', 'P0A6W0')])"
b2312,G_b2312,"OrderedDict([('asap', 'ABE-0007631'), ('ecogene', 'EG10794'), ('ncbigene', '946794'), ('ncbigi', 'gi:16130247'), ('uniprot', 'P0AG16')])"
b0104,G_b0104,"OrderedDict([('asap', 'ABE-0000362'), ('ecogene', 'EG10422'), ('ncbigene', '948986'), ('ncbigi', 'gi:16128097'), ('uniprot', 'P60560')])"
b1740,G_b1740,"OrderedDict([('asap', 'ABE-0005803'), ('ecogene', 'EG10663'), ('ncbigene', '946946'), ('ncbigi', 'gi:16129694'), ('uniprot', 'P18843')])"
b3366,G_b3366,"OrderedDict([('asap', 'ABE-0011005'), ('ecogene', 'EG10655'), ('ncbigene', '947881'), ('ncbigi', 'gi:16131245'), ('uniprot', 'P0A9I8')])"
b3365,G_b3365,"OrderedDict([('asap', 'ABE-0011003'), ('ecogene', 'EG10653'), ('ncbigene', '947868'), ('ncbigi', 'gi:16131244'), ('uniprot', 'P08201')])"
b0273,G_b0273,"OrderedDict([('asap', 'ABE-0000939'), ('ecogene', 'EG10067'), ('ncbigene', '944844'), ('ncbigi', 'gi:16128258'), ('uniprot', 'P06960')])"
b4254,G_b4254,"OrderedDict([('asap', 'ABE-0013927'), ('ecogene', 'EG10069'), ('ncbigene', '948774'), ('ncbigi', 'gi:16132076'), ('uniprot', 'P04391')])"
b2500,G_b2500,"OrderedDict([('asap', 'ABE-0008232'), ('ecogene', 'EG10799'), ('ncbigene', '946973'), ('ncbigi', 'gi:16130425'), ('uniprot', 'P08179')])"
b3449,G_b3449,"OrderedDict([('asap', 'ABE-0011264'), ('ecogene', 'EG11050'), ('ncbigene', '947955'), ('ncbigi', 'gi:16131321'), ('uniprot', 'P10908')])"
b0331,G_b0331,"OrderedDict([('asap', 'ABE-0001138'), ('ecogene', 'EG13601'), ('ncbigene', '944990'), ('ncbigi', 'gi:16128316'), ('uniprot', 'P77541')])"
b2210,G_b2210,"OrderedDict([('asap', 'ABE-0007300'), ('ecogene', 'EG12069'), ('ncbigene', '946702'), ('ncbigi', 'gi:16130147'), ('uniprot', 'P33940')])"
b1746,G_b1746,"OrderedDict([('asap', 'ABE-0005820'), ('ecogene', 'EG13997'), ('ncbigene', '946260'), ('ncbigi', 'gi:16129700'), ('uniprot', 'P76217')])"
b0052,G_b0052,"OrderedDict([('asap', 'ABE-0000178'), ('ecogene', 'EG10691'), ('ncbigene', '944919'), ('ncbigi', 'gi:16128046'), ('uniprot', 'P19624')])"
b2564,G_b2564,"OrderedDict([('asap', 'ABE-0008435'), ('ecogene', 'EG10693'), ('ncbigene', '947039'), ('ncbigi', 'gi:16130489'), ('uniprot', 'P0A794')])"
b0369,G_b0369,"OrderedDict([('asap', 'ABE-0001266'), ('ecogene', 'EG10428'), ('ncbigene', '945017'), ('ncbigi', 'gi:90111123'), ('uniprot', 'P0ACB2')])"
b4005,G_b4005,"OrderedDict([('asap', 'ABE-0013095'), ('ecogene', 'EG10792'), ('ncbigene', '948504'), ('ncbigi', 'gi:16131835'), ('uniprot', 'P15640')])"
b2557,G_b2557,"OrderedDict([('asap', 'ABE-0008412'), ('ecogene', 'EG10797'), ('ncbigene', '947032'), ('ncbigi', 'gi:49176239'), ('uniprot', 'P15254')])"
b2440,G_b2440,"OrderedDict([('asap', 'ABE-0008043'), ('ecogene', 'EG50007'), ('ncbigene', '946925'), ('ncbigi', 'gi:16130365'), ('uniprot', 'P19636')])"
b2441,G_b2441,"OrderedDict([('asap', 'ABE-0008046'), ('ecogene', 'EG50006'), ('ncbigene', '946924'), ('ncbigi', 'gi:90111437'), ('uniprot', 'P0AEJ6')])"
b2049,G_b2049,"OrderedDict([('asap', 'ABE-0006791'), ('ecogene', 'EG10161'), ('ncbigene', '946580'), ('ncbigi', 'gi:16129989'), ('uniprot', 'P24174')])"
b3806,G_b3806,"OrderedDict([('asap', 'ABE-0012432'), ('ecogene', 'EG10170'), ('ncbigene', '947755'), ('ncbigi', 'gi:16131658'), ('uniprot', 'P00936')])"
b2533,G_b2533,"OrderedDict([('asap', 'ABE-0008337'), ('ecogene', 'EG10983'), ('ncbigene', '947285'), ('ncbigi', 'gi:16130458'), ('uniprot', 'P0ADG4')])"
b0333,G_b0333,"OrderedDict([('asap', 'ABE-0001148'), ('ecogene', 'EG11756'), ('ncbigene', '947528'), ('ncbigi', 'gi:16128318'), ('uniprot', 'P31660')])"
b4161,G_b4161,"OrderedDict([('asap', 'ABE-0013626'), ('ecogene', 'EG12479'), ('ncbigene', '948674'), ('ncbigi', 'gi:90111696'), ('uniprot', 'P39286')])"
b3590,G_b3590,"OrderedDict([('asap', 'ABE-0011729'), ('ecogene', 'EG10942'), ('ncbigene', '948103'), ('ncbigi', 'gi:16131461'), ('uniprot', 'P14081')])"
b2918,G_b2918,"OrderedDict([('asap', 'ABE-0009579'), ('ecogene', 'EG11445'), ('ncbigene', '947412'), ('ncbigi', 'gi:16130819'), ('uniprot', 'P27254')])"
b2727,G_b2727,"OrderedDict([('asap', 'ABE-0008960'), ('ecogene', 'EG10484'), ('ncbigene', '947194'), ('ncbigi', 'gi:16130634'), ('uniprot', 'P0AAN3')])"
b2173,G_b2173,"OrderedDict([('asap', 'ABE-0007194'), ('ecogene', 'EG12104'), ('ncbigene', '946701'), ('ncbigi', 'gi:16130111'), ('uniprot', 'P33030')])"
b4352,G_b4352,"OrderedDict([('asap', 'ABE-0014273'), ('ecogene', 'EG10021'), ('ncbigene', '948882'), ('ncbigi', 'gi:90111738'), ('uniprot', 'P24203')])"
b4173,G_b4173,"OrderedDict([('asap', 'ABE-0013661'), ('ecogene', 'EG10437'), ('ncbigene', '948688'), ('ncbigi', 'gi:16131995'), ('uniprot', 'P25519')])"
b1852,G_b1852,"OrderedDict([('asap', 'ABE-0006171'), ('ecogene', 'EG11221'), ('ncbigene', '946370'), ('ncbigi', 'gi:16129805'), ('uniprot', 'P0AC53')])"
b0134,G_b0134,"OrderedDict([('asap', 'ABE-0000467'), ('ecogene', 'EG11675'), ('ncbigene', '944839'), ('ncbigi', 'gi:16128127'), ('uniprot', 'P31057')])"
b2028,G_b2028,"OrderedDict([('asap', 'ABE-0006734'), ('ecogene', 'EG13407'), ('ncbigene', '946571'), ('ncbigi', 'gi:16129969'), ('uniprot', 'P76373')])"
b2788,G_b2788,"OrderedDict([('asap', 'ABE-0009136'), ('ecogene', 'EG13168'), ('ncbigene', '947261'), ('ncbigi', 'gi:16130695'), ('uniprot', 'Q46915')])"
b2787,G_b2787,"OrderedDict([('asap', 'ABE-0009134'), ('ecogene', 'EG13167'), ('ncbigene', '947258'), ('ncbigi', 'gi:16130694'), ('uniprot', 'P0AES2')])"
b3791,G_b3791,"OrderedDict([('asap', 'ABE-0012384'), ('ecogene', 'EG11456'), ('ncbigene', '948296'), ('ncbigi', 'gi:16131647'), ('uniprot', 'P27833')])"
b3787,G_b3787,"OrderedDict([('asap', 'ABE-0012374'), ('ecogene', 'EG11452'), ('ncbigene', '948977'), ('ncbigi', 'gi:49176410'), ('uniprot', 'P27829')])"
b1415,G_b1415,"OrderedDict([('asap', 'ABE-0004725'), ('ecogene', 'EG10035'), ('ncbigene', '945672'), ('ncbigi', 'gi:16129376'), ('uniprot', 'P25553')])"
b1493,G_b1493,"OrderedDict([('asap', 'ABE-0004976'), ('ecogene', 'EG11490'), ('ncbigene', '946058'), ('ncbigi', 'gi:16129452'), ('uniprot', 'P69910')])"
b3517,G_b3517,"OrderedDict([('asap', 'ABE-0011490'), ('ecogene', 'EG50009'), ('ncbigene', '948027'), ('ncbigi', 'gi:16131389'), ('uniprot', 'P69908')])"
b3551,G_b3551,"OrderedDict([('asap', 'ABE-0011597'), ('ecogene', 'EG10124'), ('ncbigene', '946915'), ('ncbigi', 'gi:145698325'), ('uniprot', 'P20099')])"
b2750,G_b2750,"OrderedDict([('asap', 'ABE-0009023'), ('ecogene', 'EG10185'), ('ncbigene', '947221'), ('ncbigi', 'gi:16130657'), ('uniprot', 'P0A6J1')])"
b1622,G_b1622,"OrderedDict([('asap', 'ABE-0005432'), ('ecogene', 'EG10564'), ('ncbigene', '945937'), ('ncbigi', 'gi:16129580'), ('uniprot', 'P23256')])"
b3939,G_b3939,"OrderedDict([('asap', 'ABE-0012887'), ('ecogene', 'EG10582'), ('ncbigene', '948434'), ('ncbigi', 'gi:16131777'), ('uniprot', 'P00935')])"
b2661,G_b2661,"OrderedDict([('asap', 'ABE-0008758'), ('ecogene', 'EG11329'), ('ncbigene', '948060'), ('ncbigi', 'gi:16130575'), ('uniprot', 'P25526')])"
b0241,G_b0241,"OrderedDict([('asap', 'ABE-0000823'), ('ecogene', 'EG10729'), ('ncbigene', '944926'), ('ncbigi', 'gi:16128227'), ('uniprot', 'P02932')])"
b0929,G_b0929,"OrderedDict([('asap', 'ABE-0003153'), ('ecogene', 'EG10671'), ('ncbigene', '945554'), ('ncbigi', 'gi:16128896'), ('uniprot', 'P02931')])"
b1377,G_b1377,"OrderedDict([('asap', 'ABE-0004608'), ('ecogene', 'EG13375'), ('ncbigene', '946313'), ('ncbigi', 'gi:16129338'), ('uniprot', 'P77747')])"
b2215,G_b2215,"OrderedDict([('asap', 'ABE-0007321'), ('ecogene', 'EG10670'), ('ncbigene', '946716'), ('ncbigi', 'gi:16130152'), ('uniprot', 'P06996')])"
b0411,G_b0411,"OrderedDict([('asap', 'ABE-0001425'), ('ecogene', 'EG11035'), ('ncbigene', '946242'), ('ncbigi', 'gi:16128396'), ('uniprot', 'P0A927')])"
b0957,G_b0957,"OrderedDict([('asap', 'ABE-0003240'), ('ecogene', 'EG10669'), ('ncbigene', '945571'), ('ncbigi', 'gi:16128924'), ('uniprot', 'P0A910')])"
b1319,G_b1319,"OrderedDict([('asap', 'ABE-0004425'), ('ecogene', 'EG13428'), ('ncbigene', '945889'), ('ncbigi', 'gi:16129280'), ('uniprot', 'P76045')])"
b3875,G_b3875,"OrderedDict([('asap', 'ABE-0012659'), ('ecogene', 'EG13374'), ('ncbigene', '948366'), ('ncbigi', 'gi:16131715'), ('uniprot', 'P76773')])"
b1701,G_b1701,"OrderedDict([('asap', 'ABE-0005676'), ('ecogene', 'EG12357'), ('ncbigene', '946213'), ('ncbigi', 'gi:145698273'), ('uniprot', 'P38135')])"
b1805,G_b1805,"OrderedDict([('asap', 'ABE-0006005'), ('ecogene', 'EG11530'), ('ncbigene', '946327'), ('ncbigi', 'gi:16129759'), ('uniprot', 'P69451')])"
b1646,G_b1646,"OrderedDict([('asap', 'ABE-0005505'), ('ecogene', 'EG13419'), ('ncbigene', '945343'), ('ncbigi', 'gi:16129604'), ('uniprot', 'P0AGD1')])"
b2206,G_b2206,"OrderedDict([('asap', 'ABE-0007289'), ('ecogene', 'EG12067'), ('ncbigene', '947093'), ('ncbigi', 'gi:16130143'), ('uniprot', 'P33937')])"
b2203,G_b2203,"OrderedDict([('asap', 'ABE-0007283'), ('ecogene', 'EG12061'), ('ncbigene', '946698'), ('ncbigi', 'gi:90111403'), ('uniprot', 'P0ABL3')])"
b2204,G_b2204,"OrderedDict([('asap', 'ABE-0007285'), ('ecogene', 'EG12062'), ('ncbigene', '945984'), ('ncbigi', 'gi:16130141'), ('uniprot', 'P33934')])"
b2205,G_b2205,"OrderedDict([('asap', 'ABE-0007287'), ('ecogene', 'EG12064'), ('ncbigene', '945544'), ('ncbigi', 'gi:16130142'), ('uniprot', 'P0AAL3')])"
b2202,G_b2202,"OrderedDict([('asap', 'ABE-0007281'), ('ecogene', 'EG12060'), ('ncbigene', '946706'), ('ncbigi', 'gi:16130139'), ('uniprot', 'P0ABL5')])"
b0980,G_b0980,"OrderedDict([('asap', 'ABE-0003305'), ('ecogene', 'EG10049'), ('ncbigene', '946206'), ('ncbigi', 'gi:16128946'), ('uniprot', 'P07102')])"
b0383,G_b0383,"OrderedDict([('asap', 'ABE-0001328'), ('ecogene', 'EG10727'), ('ncbigene', '945041'), ('ncbigi', 'gi:49176017'), ('uniprot', 'P00634')])"
b1465,G_b1465,"OrderedDict([('asap', 'ABE-0004889'), ('ecogene', 'EG10644'), ('ncbigene', '946029'), ('ncbigi', 'gi:16129424'), ('uniprot', 'P0AF32')])"
b1226,G_b1226,"OrderedDict([('asap', 'ABE-0004123'), ('ecogene', 'EG10641'), ('ncbigene', '945807'), ('ncbigi', 'gi:16129189'), ('uniprot', 'P0AF26')])"
b1466,G_b1466,"OrderedDict([('asap', 'ABE-0004892'), ('ecogene', 'EG10645'), ('ncbigene', '946032'), ('ncbigi', 'gi:16129425'), ('uniprot', 'P19317')])"
b1224,G_b1224,"OrderedDict([('asap', 'ABE-0004119'), ('ecogene', 'EG10638'), ('ncbigene', '945782'), ('ncbigi', 'gi:16129187'), ('uniprot', 'P09152')])"
b1468,G_b1468,"OrderedDict([('asap', 'ABE-0004898'), ('ecogene', 'EG10648'), ('ncbigene', '945999'), ('ncbigi', 'gi:16129427'), ('uniprot', 'P19319')])"
b1227,G_b1227,"OrderedDict([('asap', 'ABE-0004125'), ('ecogene', 'EG10640'), ('ncbigene', '945808'), ('ncbigi', 'gi:16129190'), ('uniprot', 'P11350')])"
b1467,G_b1467,"OrderedDict([('asap', 'ABE-0004896'), ('ecogene', 'EG10647'), ('ncbigene', '946034'), ('ncbigi', 'gi:16129426'), ('uniprot', 'P19318')])"
b1225,G_b1225,"OrderedDict([('asap', 'ABE-0004121'), ('ecogene', 'EG10639'), ('ncbigene', '945780'), ('ncbigi', 'gi:16129188'), ('uniprot', 'P11349')])"
b1602,G_b1602,"OrderedDict([('asap', 'ABE-0005352'), ('ecogene', 'EG10745'), ('ncbigene', '946144'), ('ncbigi', 'gi:16129560'), ('uniprot', 'P0AB67')])"
b1603,G_b1603,"OrderedDict([('asap', 'ABE-0005354'), ('ecogene', 'EG10744'), ('ncbigene', '946628'), ('ncbigi', 'gi:16129561'), ('uniprot', 'P07001')])"
b0997,G_b0997,"OrderedDict([('asap', 'ABE-0003372'), ('ecogene', 'EG11814'), ('ncbigene', '946267'), ('ncbigi', 'gi:16128963'), ('uniprot', 'P33225')])"
b1873,G_b1873,"OrderedDict([('asap', 'ABE-0006246'), ('ecogene', 'EG13277'), ('ncbigene', '946490'), ('ncbigi', 'gi:16129826'), ('uniprot', 'P52005')])"
b1872,G_b1872,"OrderedDict([('asap', 'ABE-0006244'), ('ecogene', 'EG13276'), ('ncbigene', '946389'), ('ncbigi', 'gi:90111350'), ('uniprot', 'P46923')])"
b0996,G_b0996,"OrderedDict([('asap', 'ABE-0003370'), ('ecogene', 'EG11815'), ('ncbigene', '946252'), ('ncbigi', 'gi:16128962'), ('uniprot', 'P33226')])"
b2342,G_b2342,"OrderedDict([('asap', 'ABE-0007725'), ('ecogene', 'EG14128'), ('ncbigene', '948823'), ('ncbigi', 'gi:16130275'), ('uniprot', 'P76503')])"
b3845,G_b3845,"OrderedDict([('asap', 'ABE-0012562'), ('ecogene', 'EG10278'), ('ncbigene', '948324'), ('ncbigi', 'gi:49176430'), ('uniprot', 'P21151')])"
b4388,G_b4388,"OrderedDict([('asap', 'ABE-0014393'), ('ecogene', 'EG10945'), ('ncbigene', '948913'), ('ncbigi', 'gi:16132205'), ('uniprot', 'P0AGB0')])"
b3528,G_b3528,"OrderedDict([('asap', 'ABE-0011527'), ('ecogene', 'EG20044'), ('ncbigene', '948039'), ('ncbigi', 'gi:16131400'), ('uniprot', 'P0A830')])"
b0010,G_b0010,"OrderedDict([('asap', 'ABE-0000032'), ('ecogene', 'EG11512'), ('ncbigene', '944792'), ('ncbigi', 'gi:16128004'), ('uniprot', 'P0AC98')])"
b4138,G_b4138,"OrderedDict([('asap', 'ABE-0013546'), ('ecogene', 'EG11225'), ('ncbigene', '948659'), ('ncbigi', 'gi:16131963'), ('uniprot', 'P0ABN5')])"
b4123,G_b4123,"OrderedDict([('asap', 'ABE-0013503'), ('ecogene', 'EG10006'), ('ncbigene', '948641'), ('ncbigi', 'gi:16131949'), ('uniprot', 'P0ABN9')])"
b0621,G_b0621,"OrderedDict([('asap', 'ABE-0002133'), ('ecogene', 'EG13545'), ('ncbigene', '945000'), ('ncbigi', 'gi:16128604'), ('uniprot', 'P0ABP3')])"
b2417,G_b2417,"OrderedDict([('asap', 'ABE-0007971'), ('ecogene', 'EG10165'), ('ncbigene', '946880'), ('ncbigi', 'gi:16130343'), ('uniprot', 'P69783')])"
