,fluxes,kcat,MW,kcat_MW,equ
2AGPEAT141,0.0,18684.2838852,80.7,231.52768135315983,2agpe141_c + atp_c + ttdcea_c --> amp_c + pe141_c + ppi_c
2AGPGAT160,0.0,9649.160262,80.7,119.56828081784386,2agpg160_c + atp_c + hdca_c --> amp_c + pg160_c + ppi_c
LPLIPAL2ATG140,0.0,14782.1951628,38.9783,379.2416591488085,2agpg140_c + pg140_c --> apg140_c + g3pg_c
LPLIPAL2ATG141,0.0,9726.546006,38.9783,249.53746074097643,2agpg141_c + pg141_c --> apg141_c + g3pg_c
LPLIPAL2ATG160,0.0,41172.898968,38.9783,1056.3030960303554,2agpg160_c + pg160_c --> apg160_c + g3pg_c
LPLIPAL2ATG180,0.0,14302.3690764,38.9783,366.9315767080658,2agpg180_c + pg180_c --> apg180_c + g3pg_c
LPLIPAL2ATG161,0.0,28569.38076,38.9783,732.9560488784786,2agpg161_c + pg161_c --> apg161_c + g3pg_c
LPLIPAL2ATG181,0.0,19600.7468904,38.9783,502.8630517595688,2agpg181_c + pg181_c --> apg181_c + g3pg_c
CLPNS180pp_num1,0.0,18171.2885292,54.8223,331.4579747511505,2.0 pg180_p --> clpn180_p + glyc_p
CLPNS181pp_num1,0.0,21182.3082792,54.8223,386.38124046601473,2.0 pg181_p --> clpn181_p + glyc_p
PG161abcpp,0.0,,,,atp_c + h2o_c + pg161_c --> adp_c + h_c + pg161_p + pi_c
PGP120abcpp,0.0,,,,atp_c + h2o_c + pgp120_c --> adp_c + h_c + pgp120_p + pi_c
PGP161abcpp,0.0,,,,atp_c + h2o_c + pgp161_c --> adp_c + h_c + pgp161_p + pi_c
PGP181abcpp,0.0,,,,atp_c + h2o_c + pgp181_c --> adp_c + h_c + pgp181_p + pi_c
PA120abcpp,0.0,,,,atp_c + h2o_c + pa120_c --> adp_c + h_c + pa120_p + pi_c
PLIPA1G120pp,0.0,9300.0467304,66.3263,140.216576688282,h2o_p + pg120_p --> 2agpg120_p + ddca_p + h_p
CLPNS120pp_num1,0.0,27301.6833624,47.6335,573.1613961266755,2.0 pg120_p --> clpn120_p + glyc_p
ALPATE160pp,0.0,16171.4315916,82.0363,197.1253163733616,alpp_p + pe160_p --> 2agpe160_p + lpp_p
ALPATG160pp,0.0,27918.5986692,82.0363,340.3200615971223,alpp_p + pg160_p --> 2agpg160_p + lpp_p
2AGPGAT120,0.0,17444.698556400002,80.7,216.16726835687732,2agpg120_c + atp_c + ddca_c --> amp_c + pg120_c + ppi_c
LPLIPAL2ATE120,0.0,15214.424767199998,38.9783,390.33063954046224,2agpe120_c + pg120_c --> apg120_c + g3pe_c
LPLIPAL2ATE140,0.0,9795.3601896,38.9783,251.3029093008161,2agpe140_c + pg140_c --> apg140_c + g3pe_c
LPLIPAL2ATE160,0.0,27150.846642,38.9783,696.5631297927309,2agpe160_c + pg160_c --> apg160_c + g3pe_c
LPLIPAL2ATE180,0.0,9726.6024504,38.9783,249.5389088390207,2agpe180_c + pg180_c --> apg180_c + g3pe_c
LPLIPAL2ATE141,0.0,24162.7691592,38.9783,619.903104014285,2agpe141_c + pg141_c --> apg141_c + g3pe_c
LPLIPAL2ATE161,0.0,16457.6490228,38.9783,422.2259314233818,2agpe161_c + pg161_c --> apg161_c + g3pe_c
LPLIPAL2ATE181,0.0,9769.0985352,38.9783,250.629158665206,2agpe181_c + pg181_c --> apg181_c + g3pe_c
FACOAL141t2pp_num1,0.0,18524.5118604,60.7731,304.81433167635026,atp_c + coa_c + h_p + ttdcea_p --> amp_c + h_c + ppi_c + tdecoa_c
FACOAL161t2pp_num1,0.0,21999.5104392,124.664,176.4704360456908,atp_c + coa_c + h_p + hdcea_p --> amp_c + h_c + hdcoa_c + ppi_c
PA160abcpp,0.0,,,,atp_c + h2o_c + pa160_c --> adp_c + h_c + pa160_p + pi_c
PA181abcpp,0.0,,,,atp_c + h2o_c + pa181_c --> adp_c + h_c + pa181_p + pi_c
12DGR141tipp,0.0,,,,12dgr141_p --> 12dgr141_c
PGPP140pp_num1,0.0,9509.043636,19.4181,489.7000033988908,h2o_p + pgp140_p --> pg140_p + pi_p
PGPP141pp_num1,0.0,17501.0826708,19.4181,901.2767814976748,h2o_p + pgp141_p --> pg141_p + pi_p
PGPP160pp_num1,0.0,9538.6504968,19.4181,491.2247077108472,h2o_p + pgp160_p --> pg160_p + pi_p
PGPP180pp_num1,0.0,9522.9833436,19.4181,490.4178752607105,h2o_p + pgp180_p --> pg180_p + pi_p
CLPNH141pp,0.0,,,,clpn141_p + h2o_p --> h_p + pa141_p + pg141_p
CLPNH160pp,0.0,,,,clpn160_p + h2o_p --> h_p + pa160_p + pg160_p
CLPNH161pp,0.0,,,,clpn161_p + h2o_p --> h_p + pa161_p + pg161_p
CLPNH181pp,0.0,,,,clpn181_p + h2o_p --> h_p + pa181_p + pg181_p
PLIPA1E180pp,0.0,11091.5668296,66.3263,167.22728132882432,h2o_p + pe180_p --> 2agpe180_p + h_p + ocdca_p
PLIPA1G140pp,0.0,9331.0884612,66.3263,140.68459210298175,h2o_p + pg140_p --> 2agpg140_p + h_p + ttdca_p
PLIPA1G161pp,0.0,9331.3104012,66.3263,140.6879382869239,h2o_p + pg161_p --> 2agpg161_p + h_p + hdcea_p
CLPNS160pp_num1,0.0,33484.596768,47.6335,702.9631828020196,2.0 pg160_p --> clpn160_p + glyc_p
CLPNS161pp_num1,0.0,23978.2353444,54.8223,437.3810537755621,2.0 pg161_p --> clpn161_p + glyc_p
PG160abcpp,0.0,,,,atp_c + h2o_c + pg160_c --> adp_c + h_c + pg160_p + pi_c
PGP140abcpp,0.0,,,,atp_c + h2o_c + pgp140_c --> adp_c + h_c + pgp140_p + pi_c
PAPA120pp,0.0,15536.054772,29.0213,535.3328338840782,h2o_p + pa120_p --> 12dgr120_p + pi_p
PAPA140pp,0.0,9492.4582164,29.0213,327.0859064342397,h2o_p + pa140_p --> 12dgr140_p + pi_p
PAPA141pp,0.0,17942.632308,29.0213,618.2573595255898,h2o_p + pa141_p --> 12dgr141_p + pi_p
PAPA160pp,0.0,9448.3035576,29.0213,325.5644494767636,h2o_p + pa160_p --> 12dgr160_p + pi_p
PAPA161pp,0.0,14822.9270568,29.0213,510.76027113878433,h2o_p + pa161_p --> 12dgr161_p + pi_p
PAPA180pp,0.0,16282.17018,29.0213,561.0420684118217,h2o_p + pa180_p --> 12dgr180_p + pi_p
HPYRI,0.0,50196.106116,58.7549,854.3305514263492,hpyr_c --> 2h3oppan_c
FE3HOXUtex,0.0,,,,fe3hox_un_c + h_p --> fe3hox_un_p + h_c
TPRDCOAS,0.0,23356.1137464,31.6444,738.0804738405532,atp_c + dpcoa_c --> 2tpr3dpcoa_c + ade_c
ACGAM1PPpp,0.0,,,,acgam1p_p + h2o_p --> acgam_p + pi_p
EX_dgmp_e,0.0,,,,dgmp_e --> 
GAMptspp,0.0,,,,gam_p + pep_c --> gam6p_c + pyr_c
GSNt2pp,0.0,,,,gsn_p + h_p --> gsn_c + h_c
EX_4hoxpacd_e,0.0,,,,4hoxpacd_e --> 
GSNtex_num1,0.0,,,,gsn_e --> gsn_p
FORtex_num1,0.0,,,,for_e --> for_p
D_LACt2pp_num1,0.0,,,,h_p + lac__D_p --> h_c + lac__D_c
RIBtex_num1,0.0,,,,rib__D_e --> rib__D_p
FLVRx,0.0,10178.4353508,26.242,387.8681255544547,h_c + nadh_c + ribflv_c --> nad_c + rbflvrd_c
THMtex_num1,0.0,,,,thm_e --> thm_p
XYLUtex_num1,0.0,,,,xylu__L_e --> xylu__L_p
EX_manglyc_e,0.0,,,,manglyc_e --> 
ALLtex_num1,0.0,,,,all__D_e --> all__D_p
GGPTRCO,0.0,59111.190108,47.1695,1253.165501181908,ggptrc_c + h2o_c + o2_c --> ggbutal_c + h2o2_c + nh4_c
EX_metsox_R__L_e,0.0,,,,metsox_R__L_e --> 
34dhpactex_num1,0.0,,,,34dhpac_e --> 34dhpac_p
MALTHXtexi,0.0,,,,malthx_e --> malthx_p
12PPDStpp,0.0,,,,12ppd__S_p --> 12ppd__S_c
HYD1pp_num1,0.0,5271939.5472,181.7482,29006.83223932892,h2_c + 2.0 h_c + q8_c --> 2.0 h_p + q8h2_c
EX_cl_e,0.0,,,,cl_e --> 
FE3DHBZStonex_num1,0.0,,,,fe3dhbzs_e + h_p --> fe3dhbzs_p + h_c
AACTOOR,0.0,,,,aact_c + h2o_c + o2_c --> h2o2_c + mthgxl_c + nh4_c
H2tpp,0.0,,,,h2_p --> h2_c
23DAPPAtex_num1,0.0,,,,23dappa_e --> 23dappa_p
ECAP3pp,0.0,54306.836172,135.966,399.414825559331,eca3und_p + unagamuf_p --> eca4und_p + h_p + udcpdp_p
FEOXAMtonex,0.0,,,,feoxam_e + h_p --> feoxam_p + h_c
FMNRx_num1,0.0,23127.606,42.5067,544.0931900147506,fmn_c + h_c + nadh_c --> fmnh2_c + nad_c
EX_3hpppn_e,0.0,,,,3hpppn_e --> 
EX_man6p_e,0.0,,,,man6p_e --> 
EX_tsul_e,0.0,,,,tsul_e --> 
PHEt2rpp_num1,0.0,,,,h_p + phe__L_p --> h_c + phe__L_c
DHBS,0.0,20871.0962028,118.2243,176.5381245885998,23dhb_c + atp_c + h_c --> 23dhba_c + ppi_c
EX_n2o_e,0.0,,,,n2o_e --> 
MDDCP1pp_num1,0.0,54493.150896,41.849,1302.1374679442758,h2o_p + murein5px4p_p --> ala__D_p + murein4px4p_p
GUI2,0.0,34845.0467832,53.9872,645.4316353357833,galur_c --> tagur_c
OMBZLM,0.0,37665.374004000005,28.0732,1341.6843824002965,2ombzl_c + amet_c --> 2ommbl_c + ahcys_c + h_c
EX_maltttr_e,0.0,,,,maltttr_e --> 
GLYCK,0.0,29775.8760804,38.7345,768.7171921775162,atp_c + glyc__R_c --> 3pg_c + adp_c + h_c
MLTG5,0.0,51313.467024000005,69.041,743.231804637824,h2o_c + malthp_c --> glc__D_c + malthx_c
GPDDA3,0.0,16136.6708736,27.4096,588.7233259004145,g3ps_c + h2o_c --> glyc3p_c + h_c + ser__L_c
2DOXG6PP_num1,0.0,9865.296,23.0075,428.7860914919048,2doxg6p_c + h2o_c --> 2dglc_c + pi_c
OXAMTC,0.0,,,,oxur_c + pi_c --> cbp_c + oxam_c
UDCPPtppi,0.0,,,,udcpp_p --> udcpp_c
AGMH,0.0,17554.432525199998,37.5947,466.9390239900836,anhgm_c + h2o_c --> acgam_c + anhm_c
MPTG_num1,0.0,18797.0254488,186.3215,100.88489760333616,2.0 uaagmda_c --> 2.0 h_c + murein5p5p_p + 2.0 udcpdp_c
MPTG2_num1,0.0,11151.7965828,194.8907,57.22077340170669,murein5p5p_p + uaagmda_c --> h_c + murein5p5p5p_p + udcpdp_c
MCTP1App_num1,0.00512007943264389,42697.940688,228.3702,186.96809254447385,murein5p5p_p --> ala__D_p + murein5px4p_p
MCTP2App_num1,0.0,125796.395304,228.3702,550.8441788989982,murein5p5p5p_p --> 2.0 ala__D_p + murein5px4px4p_p
MCTP1Bpp_num1,0.0,374951.4102,36.0824,10391.531888122743,murein5p5p_p --> alaala_p + murein5px3p_p
MELIBt3ipp,0.0,,,,h_p + melib_c --> h_c + melib_p
EX_lipoate_e,0.0,,,,lipoate_e --> 
EX_pydx_e,0.0,,,,pydx_e --> 
EX_g1p_e,0.0,,,,g1p_e --> 
GLCtex_copy2_num1,0.0,,,,glc__D_e --> glc__D_p
NAt3pp_num1,0.0,,,,h_p + na1_c --> h_c + na1_p
SFGTHi_num1,0.0,65737.54738799999,125.0371,525.7443381844269,Sfglutth_c + h2o_c --> for_c + gthrd_c + h_c
DHORDfum,3.611399052819567e-05,,,,dhor__S_c + fum_c --> orot_c + succ_c
K2L4Aabcpp,0.007169732650174142,,,,atp_c + h2o_c + kdo2lipid4_c --> adp_c + h_c + kdo2lipid4_p + pi_c
DSBCGT,0.0,35098.2169128,51.2433,684.9327992693679,dsbcox_p + 2.0 gthrd_p --> dsbcrd_p + gthox_p
DSBGGT,0.0,176926.593564,54.99,3217.432143371522,dsbgox_p + 2.0 gthrd_p --> dsbgrd_p + gthox_p
DHNAOT4,0.0,28638.7639452,33.594,852.4963965350955,dhna_c + h_c + octdp_c --> 2dmmql8_c + co2_c + ppi_c
AMPMS2,8.21777539570741e-05,25.2,70.8504,0.3556790081636801,air_c + h2o_c + nad_c --> 4ampm_c + 2.0 for_c + 3.0 h_c + nadh_c
DM_oxam_c,0.0,,,,oxam_c --> 
THIORDXi_num1,0.0,21554.2065348,20.4696,1052.9862105170594,h2o2_c + trdrd_c --> 2.0 h2o_c + trdox_c
PPPGO3,0.0,432.0,84.9052,5.088027588416257,3.0 fum_c + pppg9_c --> ppp9_c + 3.0 succ_c
PDX5POi,0.0,108.0,51.0903,2.1139042049077807,o2_c + pdx5p_c --> h2o2_c + pydx5p_c
PDX5PO2,8.21777539570741e-05,,,,nad_c + pdx5p_c --> h_c + nadh_c + pydx5p_c
PLIPA1A181pp,0.0,9331.0861356,66.3263,140.68455703996756,h2o_p + pa181_p --> 2odec11eg3p_p + ocdcea_p
LPLIPAL2A141,0.0,9300.07818,38.9783,238.596300505666,2tdec7eg3p_c + h2o_c --> glyc3p_c + 2.0 h_c + ttdcea_c
HG2t3pp,0.0,,,,h_p + hg2_c --> h_c + hg2_p
CYTBO3_4pp,19.078065712514128,2052552.00636,143.9313,14260.636889682788,4.0 h_c + 0.5 o2_c + q8h2_c --> h2o_c + 4.0 h_p + q8_c
EAR141x,0.055434238440604224,14822.302788,111.4558,132.98816919352782,h_c + nadh_c + t3c7mrseACP_c --> nad_c + tdeACP_c
EAR181x,0.0,24255.1712736,111.4558,217.6214362428873,h_c + nadh_c + t3c11vaceACP_c --> nad_c + octeACP_c
EAR181y,0.0,16968.8397924,111.4558,152.2472566918904,h_c + nadph_c + t3c11vaceACP_c --> nadp_c + octeACP_c
G3PAT141,0.0,9708.9606684,100.021,97.06922214734904,glyc3p_c + tdeACP_c --> 1tdec7eg3p_c + ACP_c
G3PAT181,0.0,18222.06537,100.021,182.18239539696663,glyc3p_c + octeACP_c --> 1odec11eg3p_c + ACP_c
DASYN140,0.0,24327.9837648,31.4538,773.4513402132651,ctp_c + h_c + pa140_c --> cdpdtdecg_c + ppi_c
DASYN180,0.0,17275.5871992,31.4538,549.2368870915437,ctp_c + h_c + pa180_c --> cdpdodecg_c + ppi_c
DASYN141,0.0,23858.2204128,31.4538,758.5163132212961,ctp_c + h_c + pa141_c --> cdpdtdec7eg_c + ppi_c
CDAPPA160,0.0,33511.4056188,28.4508,1177.8721729722888,cdpdhdecg_c + h2o_c --> cmp_c + 2.0 h_c + pa160_c
CDAPPA141,0.0,30059.944019999995,28.4508,1056.55883208908,cdpdtdec7eg_c + h2o_c --> cmp_c + 2.0 h_c + pa141_c
PGSA141,0.0,18750.231079200003,20.7006,905.7820101446335,cdpdtdec7eg_c + glyc3p_c --> cmp_c + h_c + pgp141_c
EX_alaala_e,0.0,,,,alaala_e --> 
EX_dtmp_e,0.0,,,,dtmp_e --> 
5DOAN,8.291477417193575e-05,36.0,48.7079,0.7390998174834061,dad_5_c + h2o_c --> 5drib_c + ade_c
DM_5drib_c,8.291477417193575e-05,,,,5drib_c --> 
MINOHPtexi,0.0,,,,minohp_e --> minohp_p
12PPDRtpp,0.0,,,,12ppd__R_p --> 12ppd__R_c
FACOAE120,0.0,79200.0,127.8653,619.4018236378439,ddcacoa_c + h2o_c --> coa_c + ddca_c + h_c
3OAR120,0.07571113859187796,9300.0298536,102.2412,90.96166568467508,3oddecACP_c + h_c + nadph_c --> 3hddecACP_c + nadp_c
3HAD80_num1,0.13114537703248216,9300.0309192,37.9381,245.1369709922215,3hoctACP_c --> h2o_c + toct2eACP_c
3HAD120_num1,0.0,9300.0452292,102.1977,91.0005335658239,3hddecACP_c --> h2o_c + tddec2eACP_c
EAR180x,0.0,12882.055338,111.4558,115.5799459337244,h_c + nadh_c + toctd2eACP_c --> nad_c + ocdcaACP_c
SO4t2pp,0.09279821525323052,,,,h_p + so4_p --> h_c + so4_c
EAR180y,0.0,9300.0323412,111.4558,83.4414390386144,h_c + nadph_c + toctd2eACP_c --> nadp_c + ocdcaACP_c
AGPAT120,0.0,9300.2419512,27.4532,338.7671364795361,1ddecg3p_c + ddcaACP_c --> ACP_c + pa120_c
PGPP120_num1,0.0,9300.055518,19.4181,478.937461337618,h2o_c + pgp120_c --> pg120_c + pi_c
DAGK120,0.0,18231.9674004,39.734,458.8505411083707,12dgr120_c + atp_c --> adp_c + h_c + pa120_c
PSSA180,0.0,22589.4312324,52.8018,427.8155523561697,cdpdodecg_c + ser__L_c --> cmp_c + h_c + ps180_c
PSSA161,0.027717119220302112,64800.0,52.8018,1227.2308898560275,cdpdhdec9eg_c + ser__L_c --> cmp_c + h_c + ps161_c
PSSA141,0.0,10725.5560896,52.8018,203.12860716111948,cdpdtdec7eg_c + ser__L_c --> cmp_c + h_c + ps141_c
PSD160,0.023516103995590697,24120.0,35.9344,671.2231176811079,h_c + ps160_c --> co2_c + pe160_c
PSD161,0.027717119220302112,28440.0,35.9344,791.4421835344406,h_c + ps161_c --> co2_c + pe161_c
PSD180,0.0,11039.1984792,35.9344,307.2041965136471,h_c + ps180_c --> co2_c + pe180_c
COLIPAabcpp,0.0,9847.991952,128.9214,76.38756600533348,atp_c + colipa_c + h2o_c --> adp_c + colipa_p + h_c + pi_c
PLIPA2A140pp,0.0,9319.1450364,66.3263,140.50452137990513,h2o_p + pa140_p --> 1tdecg3p_p + h_p + ttdca_p
PLIPA2A141pp,0.0,9319.1463468,66.3263,140.50454113677378,h2o_p + pa141_p --> 1tdec7eg3p_p + h_p + ttdcea_p
PLIPA2A180pp,0.0,9300.0429936,66.3263,140.21652034864,h2o_p + pa180_p --> 1odecg3p_p + h_p + ocdca_p
GAM6Pt6_2pp,0.0,,,,gam6p_p + 2.0 pi_c --> gam6p_c + 2.0 pi_p
PPALtex_num1,0.0,,,,ppal_e --> ppal_p
CA2tex_num1,0.001918095109177447,,,,ca2_e --> ca2_p
CUtex_num1,0.0,,,,cu_e --> cu_p
CU1Opp,0.0,40900.175316,56.5562,723.1775705581351,4.0 cu_p + 4.0 h_p + o2_p --> 4.0 cu2_p + 2.0 h2o_p
SUCDi,0.0,383163.80256,355.0752,1079.1060669965125,q8_c + succ_c --> fum_c + q8h2_c
LPLIPAL1E141pp,0.0,9609.1313976,94.4886,101.69619824613764,1agpe141_p + h2o_p --> g3pe_p + h_p + ttdcea_p
LALDO2x,0.0,30808.043784,309.6976,99.47782541421049,h_c + mthgxl_c + nadh_c --> lald__D_c + nad_c
12PPDRtex_num1,0.0,,,,12ppd__R_e --> 12ppd__R_p
LPLIPAL1E160pp,0.0,15013.902981600002,94.4886,158.8964486890482,1agpe160_p + h2o_p --> g3pe_p + h_p + hdca_p
LPLIPAL1E180pp,0.0,9300.0576852,94.4886,98.42518235215675,1agpe180_p + h2o_p --> g3pe_p + h_p + ocdca_p
LPLIPAL1E181pp,0.0,9300.0516624,94.4886,98.42511861113402,1agpe181_p + h2o_p --> g3pe_p + h_p + ocdcea_p
LPLIPAL1G160pp,0.0,9751.6555632,94.4886,103.20457243730988,1agpg160_p + h2o_p --> g3pg_p + h_p + hdca_p
LPLIPAL1G161pp,0.0,15394.0421844,94.4886,162.91957108476578,1agpg161_p + h2o_p --> g3pg_p + h_p + hdcea_p
LPLIPAL1G120pp,0.0,9607.4527932,94.4886,101.67843309351603,1agpg120_p + h2o_p --> ddca_p + g3pg_p + h_p
PLIPA2E140pp,0.0,9652.1452848,66.3263,145.52515796599536,h2o_p + pe140_p --> 1agpe140_p + h_p + ttdca_p
PLIPA2E160pp,0.0,9379.5569748,66.3263,141.41535069497317,h2o_p + pe160_p --> 1agpe160_p + h_p + hdca_p
PLIPA2A161pp,0.0,9331.8480792,66.3263,140.6960448449559,h2o_p + pa161_p --> 1hdec9eg3p_p + h_p + hdcea_p
PLIPA2A181pp,0.0,12083.6424744,66.3263,182.18478151804035,h2o_p + pa181_p --> 1odec11eg3p_p + h_p + ocdcea_p
F6Ptex_num1,0.0,,,,f6p_e --> f6p_p
GAMAN6Ptex_num1,0.0,,,,gam6p_e --> gam6p_p
ALR4x,0.0,45141.945912,309.6976,145.761368225004,acetol_c + h_c + nadh_c --> 12ppd__R_c + nad_c
LPLIPAL1G141pp,0.0,9300.0566916,94.4886,98.42517183660252,1agpg141_p + h2o_p --> g3pg_p + h_p + ttdcea_p
LPLIPAL1G180pp,0.0,14240.04696,94.4886,150.7065080866898,1agpg180_p + h2o_p --> g3pg_p + h_p + ocdca_p
LPLIPAL1G181pp,0.0,9300.05235,94.4886,98.42512588820236,1agpg181_p + h2o_p --> g3pg_p + h_p + ocdcea_p
ACONIs,0.0,,,,acon_T_c --> acon_C_c
ACONTb_num1,0.396219119428764,102219.957216,186.9962,546.6418954823681,acon_C_c + h2o_c --> icit_c
GLCP2_num1,0.0,256439.292408,181.0448,1416.441082030525,bglycogen_c + pi_c --> g1p_c
F6Pt6_2pp,0.0,,,,f6p_p + 2.0 pi_c --> f6p_c + 2.0 pi_p
PPALtpp,0.0,,,,ppal_c --> ppal_p
PLIPA2E141pp,0.0,11806.1460288,66.3263,178.00097440683408,h2o_p + pe141_p --> 1agpe141_p + h_p + ttdcea_p
PLIPA2E181pp,0.0,9300.0593736,66.3263,140.21676730949866,h2o_p + pe181_p --> 1agpe181_p + h_p + ocdcea_p
PLIPA2G140pp,0.0,9300.0540924,66.3263,140.21668768497562,h2o_p + pg140_p --> 1agpg140_p + h_p + ttdca_p
3HAD161_num1,0.055434238440604224,9300.0280716,37.9381,245.1368959331121,3hcpalm9eACP_c --> h2o_c + t3c9palmeACP_c
PLIPA2G160pp,0.0,9331.087626,66.3263,140.68457951069183,h2o_p + pg160_p --> 1agpg160_p + h_p + hdca_p
PLIPA2G181pp,0.0,9300.2626512,66.3263,140.2198321208932,h2o_p + pg181_p --> 1agpg181_p + h_p + ocdcea_p
ASNS1,0.0,11068.8972336,125.318,88.32647531559711,asp__L_c + atp_c + gln__L_c + h2o_c --> amp_c + asn__L_c + glu__L_c + h_c + ppi_c
EAR80y,0.0,9300.0290868,111.4558,83.44140983959561,h_c + nadph_c + toct2eACP_c --> nadp_c + ocACP_c
EAR120y,0.0,9300.0252456,111.4558,83.44137537570947,h_c + nadph_c + tddec2eACP_c --> ddcaACP_c + nadp_c
3OAR181,0.0,16993.4490108,102.2412,166.2094049248248,3ocvac11eACP_c + h_c + nadph_c --> 3hcvac11eACP_c + nadp_c
3HAD121_num1,0.055434238440604224,9300.0397968,37.9381,245.13720499445148,3hcddec5eACP_c --> h2o_c + t3c5ddeceACP_c
EAR121y,0.0,9300.0323088,111.4558,83.44143874791622,h_c + nadph_c + t3c5ddeceACP_c --> cddec5eACP_c + nadp_c
GTHRDHpp,0.0,75119.991624,61.768,1216.1635737598756,gthrd_p + h2o_p --> cgly_p + glu__L_p
PROGLYtex_num1,0.0,,,,progly_e --> progly_p
EX_progly_e,0.0,,,,progly_e --> 
MDDCP2pp_num1,0.0,26499.778704,47.7524,554.9412951809752,h2o_p + murein5px4px4p_p --> ala__D_p + murein4px4px4p_p
MDDCP3pp_num1,0.0,26609.0792328,47.7524,557.2301964466707,h2o_p + murein5p5p_p --> ala__D_p + murein5p4p_p
EAR140x,0.0,18506.4541092,111.4558,166.04298842411072,h_c + nadh_c + tmrs2eACP_c --> myrsACP_c + nad_c
EAR40y,0.0,15779.791998,111.4558,141.57892185063497,but2eACP_c + h_c + nadph_c --> butACP_c + nadp_c
3OAS181,0.0,13204.1568168,86.0915,153.37352487527804,h_c + hdeACP_c + malACP_c --> 3ocvac11eACP_c + ACP_c + co2_c
EAR161y,0.055434238440604224,9387.6263424,111.4558,84.22734700571885,h_c + nadph_c + t3c9palmeACP_c --> hdeACP_c + nadp_c
G3PAT140,0.0,21089.5306344,100.021,210.8510276281981,glyc3p_c + myrsACP_c --> 1tdecg3p_c + ACP_c
G3PAT160,0.0,19657.2440628,100.021,196.53116908249268,glyc3p_c + palmACP_c --> 1hdecg3p_c + ACP_c
G3PAT161,0.0,21670.1208612,100.021,216.65571091270837,glyc3p_c + hdeACP_c --> 1hdec9eg3p_c + ACP_c
AGPAT160,0.023516103995590697,489600.0,27.4532,17833.986566229076,1hdecg3p_c + palmACP_c --> ACP_c + pa160_c
CDAPPA140,0.0,9300.2299272,28.4508,326.8881693027964,cdpdtdecg_c + h2o_c --> cmp_c + 2.0 h_c + pa140_c
MLDCP1App_num1,0.0,12050.7639372,36.0824,333.97900187348955,h2o_p + murein5px4p_p --> alaala_p + murein3px4p_p
EAR160y,0.04703220799118139,9300.0347244,111.4558,83.44146042108173,h_c + nadph_c + tpalm2eACP_c --> nadp_c + palmACP_c
EAR100y,0.0,9300.0306492,111.4558,83.44142385770861,h_c + nadph_c + tdec2eACP_c --> dcaACP_c + nadp_c
3OAR141,0.055434238440604224,9300.0344184,102.2412,90.96171033203834,3ocmrs7eACP_c + h_c + nadph_c --> 3hcmrs7eACP_c + nadp_c
3OAR161,0.055434238440604224,9300.0559212,102.2412,90.96192064647128,3ocpalm9eACP_c + h_c + nadph_c --> 3hcpalm9eACP_c + nadp_c
3HAD141_num1,0.055434238440604224,9300.023711999998,37.9381,245.13678101960824,3hcmrs7eACP_c --> h2o_c + t3c7mrseACP_c
EAR121x,0.055434238440604224,14092.4000736,111.4558,126.43936047832416,h_c + nadh_c + t3c5ddeceACP_c --> cddec5eACP_c + nad_c
PSD140,0.0,23485.3458912,35.9344,653.5616537690904,h_c + ps140_c --> co2_c + pe140_c
MICITDr,0.0,24735.8522376,186.9962,132.27997273527484,2mcacn_c + h2o_c --> micit_c
CDAPPA181,0.0,32332.5931716,28.4508,1136.4388056434266,cdpdodec11eg_c + h2o_c --> cmp_c + 2.0 h_c + pa181_c
PGSA140,0.0,9537.6243744,20.7006,460.74144587113415,cdpdtdecg_c + glyc3p_c --> cmp_c + h_c + pgp140_c
LPLIPAL1A141pp,0.0,10375.3539324,94.4886,109.80535146462113,1tdec7eg3p_p + h2o_p --> glyc3p_p + h_p + ttdcea_p
LPLIPAL1A180pp,0.0,9300.0460536,94.4886,98.42505925159224,1odecg3p_p + h2o_p --> glyc3p_p + h_p + ocdca_p
LPLIPAL1E140pp,0.0,9607.4601552,94.4886,101.67851100767712,1agpe140_p + h2o_p --> g3pe_p + h_p + ttdca_p
LPLIPAL1E161pp,0.0,13796.9729244,94.4886,146.017328274522,1agpe161_p + h2o_p --> g3pe_p + h_p + hdcea_p
LPLIPAL1G140pp,0.0,9300.0393576,94.4886,98.42498838590052,1agpg140_p + h2o_p --> g3pg_p + h_p + ttdca_p
ACONTa_num1,0.396219119428764,77882.093748,186.9962,416.4902481868616,cit_c --> acon_C_c + h2o_c
MLDCP2App_num1,0.0,61771.372884,67.8125,910.914254510599,h2o_p + murein5p5p_p --> alaala_p + murein5p3p_p
12DGR140tipp,0.0,,,,12dgr140_p --> 12dgr140_c
12DGR160tipp,0.0,,,,12dgr160_p --> 12dgr160_c
12DGR180tipp,0.0,,,,12dgr180_p --> 12dgr180_c
PGPP120pp_num1,0.0,39502.055772,19.4181,2034.2904698193956,h2o_p + pgp120_p --> pg120_p + pi_p
PGPP181pp_num1,0.0,9508.8305196,19.4181,489.6890282571416,h2o_p + pgp181_p --> pg181_p + pi_p
CLPNH120pp,0.0,,,,clpn120_p + h2o_p --> h_p + pa120_p + pg120_p
CLPNH140pp,0.0,,,,clpn140_p + h2o_p --> h_p + pa140_p + pg140_p
EX_12ppd__R_e,0.0,,,,12ppd__R_e --> 
PGSA181,0.0,9766.9983312,20.7006,471.8219921741398,cdpdodec11eg_c + glyc3p_c --> cmp_c + h_c + pgp181_c
